Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Reversible photo-isomerization of: cis -[Pd(L-κ S, O)2] (HL = N, N -diethyl- N ′-1-naphthoylthiourea) to trans -[Pd(L-κ S, O)2] and the unprecedented formation of trans -[Pd(L-κ S, N)2] in solution",2019,"Dalton Transactions","10.1039/c9dt03672e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075679452&doi=10.1039%2fc9dt03672e&partnerID=40&md5=b66f3e7be8ddcdead26994469937eac8","York University; National Research Foundation; Universiteit Stellenbosch","Koch, K.R.; Department of Chemistry and Polymer Science, Private Bag X1, South Africa; email: krk@sun.ac.za","English",Article,"All Open Access, Green",Scopus
"Heat the clock: Entrainment and compensation in arabidopsis circadian rhythms",2019,"Journal of Circadian Rhythms","10.5334/jcr.179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072045656&doi=10.5334%2fjcr.179&partnerID=40&md5=f6b8d3076cee8e77aff041ff34528612","Biotechnology and Biological Sciences Research Council; Comisión Nacional de Investigación Científica y Tecnológica","Avello, P.A.; Department of Mathematics, United Kingdom; email: paa508@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Association and relaxation of supra-macromolecular polymers",2019,"Soft Matter","10.1039/c8sm02580k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068438304&doi=10.1039%2fc8sm02580k&partnerID=40&md5=2158fc3c62aaad7548e19202c0aaeb17","National Science Foundation","Boothroyd, S.C.; Department of Chemistry, Lower Mountjoy South Road, United Kingdom; email: stephen.boothroyd@durham.ac.uk","English",Article,"All Open Access, Green",Scopus
"Photoactivated cell-killing involving a low molecular weight, donor-acceptor diphenylacetylene",2019,"Chemical Science","10.1039/c9sc00199a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064974313&doi=10.1039%2fc9sc00199a&partnerID=40&md5=3776eca80649098600a84942baef30b6","Engineering and Physical Sciences Research Council; Biotechnology and Biological Sciences Research Council","Girkin, J.; Biophysical Sciences Institute, South Road, United Kingdom","English",Article,"All Open Access, Gold, Green",Scopus
"Order parameters, orientational distribution functions and heliconical tilt angles of oligomeric liquid crystals",2019,"Physical Chemistry Chemical Physics","10.1039/c9cp00736a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063617546&doi=10.1039%2fc9cp00736a&partnerID=40&md5=44ca4a4058b472888ba80a08468de20b","Engineering and Physical Sciences Research Council","Mandle, R.J.; Department of Chemistry, United Kingdom; email: Richard.mandle@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Green electrode processing using a seaweed-derived mesoporous carbon additive and binder for LiMn 2 O 4 and LiNi 1/3 Mn 1/3 Co 1/3 O 2 lithium ion battery electrodes",2019,"Sustainable Energy and Fuels","10.1039/c8se00483h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060797200&doi=10.1039%2fc8se00483h&partnerID=40&md5=4fd0b7f641ace92a31ce63fb485352ff","Horizon 2020 Framework Programme; European Commission","Kim, S.; Institut Charles Gerhardt Montpellier, France; email: sanghoon.kim@umontpellier.fr","English",Article,"All Open Access, Green",Scopus
"Inside the group: Investigating social structures in player groups and their influence on activity",2019,"IEEE Transactions on Games","10.1109/TG.2018.2858024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089065237&doi=10.1109%2fTG.2018.2858024&partnerID=40&md5=bd4e739bea37b4b2d7000df51baa7196","Engineering and Physical Sciences Research Council","Wallner, G.; Graz University of TechnologyAustria; email: guenter.wallner@uni-ak.ac.at","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Electronic Properties of {112} and {110} Twin Boundaries in Anatase TiO2",2019,"Advanced Theory and Simulations","10.1002/adts.201900157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088923570&doi=10.1002%2fadts.201900157&partnerID=40&md5=d8a430699d020e6d6795d239d714a900","University of York; Engineering and Physical Sciences Research Council","Quirk, J.A.; Department of Physics, United Kingdom; email: jaq502@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Comparative efficacy of antimicrobial treatments in dairy cows at dry-off to prevent new intramammary infections during the dry period or clinical mastitis during early lactation: A systematic review and network meta-analysis",2019,"Animal Health Research Reviews","10.1017/S1466252319000239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079788520&doi=10.1017%2fS1466252319000239&partnerID=40&md5=86f7416d180d63206947ec3ea722adb3",,"Winder, C.B.; Department of Population Medicine, 50 Stone Road East, Canada; email: winderc@uoguelph.ca","English",Review,"All Open Access, Hybrid Gold",Scopus
"Quantitative phase contrast imaging of a shock-wave with a laser-plasma based X-ray source",2019,"Scientific Reports","10.1038/s41598-019-55074-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076405402&doi=10.1038%2fs41598-019-55074-1&partnerID=40&md5=f3d734aadc15be686b24ef6efb9e46a7","Horizon 2020 Framework Programme","Barbato, F.; Empa, Switzerland; email: francesco.barbato@u-bordeaux.fr","English",Article,"All Open Access, Gold, Green",Scopus
"Switching of Skyrmion chirality by local heating",2019,"Scientific Reports","10.1038/s41598-019-49875-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072283556&doi=10.1038%2fs41598-019-49875-7&partnerID=40&md5=972a3092ac0d17a343749d89244176ff","Engineering and Physical Sciences Research Council; Japan Society for the Promotion of Science; Institute for Chemical Research, Kyoto University","Nakatani, Y.; Graduate school of Informatics and Engineering, Japan; email: nakatani@cs.uec.ac.jp","English",Article,"All Open Access, Gold, Green",Scopus
"MIS 9 to MIS 5 terraces along the Tyrrhenian Sea coast of Latium (central Italy): Assessing interplay between sea-level oscillations and tectonic activity",2019,"Geomorphology","10.1016/j.geomorph.2019.106843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071981373&doi=10.1016%2fj.geomorph.2019.106843&partnerID=40&md5=447dfbd0e13667579fd18ca67ecbf215",,"Marra, F.; Istituto Nazionale di Geofisica e VulcanologiaItaly; email: fabrizio.marra@ingv.it","English",Review,"",Scopus
"A meta-analysis of sensitivity to grammatical information during self-paced reading: Towards a framework of reference for reading time effect sizes",2019,"Studies in Second Language Acquisition","10.1017/S0272263119000196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065389286&doi=10.1017%2fS0272263119000196&partnerID=40&md5=e87d9b926a53cc2b71d519cf734edb39",,"Avery, N.; Department of Education, United Kingdom; email: nicholas.avery@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The deubiquitinating enzyme USP25 binds tankyrase and regulates trafficking of the facilitative glucose transporter GLUT4 in adipocytes",2019,"Scientific Reports","10.1038/s41598-019-40596-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063066389&doi=10.1038%2fs41598-019-40596-5&partnerID=40&md5=d8ee124c60ce478d01c2acf6605fd54f","Wellcome Trust; Medical Research Council; Biotechnology and Biological Sciences Research Council; Diabetes UK; Lister Institute of Preventive Medicine","Bryant, N.J.; Department of Biology, United Kingdom; email: nia.bryant@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Regulation of the dystrophin-associated glycoprotein complex composition by the metabolic properties of muscle fibres",2019,"Scientific Reports","10.1038/s41598-019-39532-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062083140&doi=10.1038%2fs41598-019-39532-4&partnerID=40&md5=a7aa00814b9f3fcaa69a3a14c32bc05e","Seventh Framework Programme; Biotechnology and Biological Sciences Research Council; Great Ormond Street Hospital Charity; Horizon 2020","Patel, K.; School of Biological Sciences, United Kingdom; email: ketan.patel@reading.acc.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Automated, high-throughput measurement of size and growth curves of small organisms in well plates",2019,"Scientific Reports","10.1038/s41598-018-36877-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059798463&doi=10.1038%2fs41598-018-36877-0&partnerID=40&md5=aeadc254f346b3c8c6a623af2379d41f","University of York","Ashauer, R.; Environment Department, United Kingdom; email: roman.ashauer@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"A relational framework for investigating nexus governance",2019,"Geographical Journal","10.1111/geoj.12284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056715394&doi=10.1111%2fgeoj.12284&partnerID=40&md5=c541d644feff9af596759248f70c5bf1","Styrelsen för Internationellt Utvecklingssamarbete; Stockholm Environment Institute; Bahir Dar University; Consortium of International Agricultural Research Centers","Stein, C.; Stockholm Environment Institute, United Kingdom; email: christian.stein@ecointerfaces.net","English",Article,"All Open Access, Green",Scopus
"Experimental study of the γp→ KΣ+ , γn→ KΛ , and γn→ KΣ reactions at the Mainz Microtron",2019,"European Physical Journal A","10.1140/epja/i2019-12924-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075155900&doi=10.1140%2fepja%2fi2019-12924-x&partnerID=40&md5=90c09a43a0fc02aae0230a097cf444fd",,"Akondi, C.S.; Kent State UniversityUnited States; email: venky.avss@gmail.com","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Weak Solutions of a Stochastic Landau–Lifshitz–Gilbert Equation Driven by Pure Jump Noise",2019,"Communications in Mathematical Physics","10.1007/s00220-019-03359-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061621255&doi=10.1007%2fs00220-019-03359-x&partnerID=40&md5=ee3537486e2e067d5274d412a376bbed",,"Manna, U.; School of Mathematics, India; email: manna.utpal@iisertvm.ac.in","English",Article,"",Scopus
"Cis-12-Oxo-phytodienoic acid represses Arabidopsis seed germination in shade conditions",2019,"Journal of Experimental Botany","10.1093/jxb/erz337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074119339&doi=10.1093%2fjxb%2ferz337&partnerID=40&md5=10c7076b5d53ced973bacec22778de8f","Garfield Weston Foundation; Engineering and Physical Sciences Research Council; Biotechnology and Biological Sciences Research Council; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","Graham, I.A.; Centre for Novel Agricultural Products, United Kingdom; email: ian.graham@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Data Packet Structure and Modem Design for Dynamic Underwater Acoustic Channels",2019,"IEEE Journal of Oceanic Engineering","10.1109/JOE.2019.2932650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071669077&doi=10.1109%2fJOE.2019.2932650&partnerID=40&md5=751c943f92f054a9e4d9a9fa50efaf3e","Engineering and Physical Sciences Research Council; National Natural Science Foundation of China","Zakharov, Y.; Department of Electronic Engineering, United Kingdom; email: yury.zakharov@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Dual-Hop TDA-MAC and Routing for Underwater Acoustic Sensor Networks",2019,"IEEE Journal of Oceanic Engineering","10.1109/JOE.2019.2933130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071660115&doi=10.1109%2fJOE.2019.2933130&partnerID=40&md5=58d180afb08fe4492cf7206f88908627","Engineering and Physical Sciences Research Council","Morozs, N.; Department of Electronic Engineering, United Kingdom; email: nils.morozs@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"How independence and interdependence moderate the self-congruity effect on brand attitude: A study of east and west",2019,"Journal of Business Research","10.1016/j.jbusres.2019.01.059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061153353&doi=10.1016%2fj.jbusres.2019.01.059&partnerID=40&md5=f3960bfa02659dbc0f8f0b27a728ceca",,"Gonzalez-Jimenez, H.; ESCP Europe Business School, Calle de Arroyofresno, 1, Spain; email: hegonzalez@escpeurope.eu","English",Article,"All Open Access, Green",Scopus
"The Use of Instrumental Variables in Peer Effects Models",2019,"Oxford Bulletin of Economics and Statistics","10.1111/obes.12299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061050785&doi=10.1111%2fobes.12299&partnerID=40&md5=dfb190ecdd545581cb1ceeb3972c76cf","Medical Research Council; Economic and Social Research Council; University of Bristol","von Hinke, S.; Department of Economics, 8 Woodland Road, United Kingdom; email: s.vonhinke@bristol.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Connect resound: Using online technology to deliver music education to remote communities",2019,"Journal of Music, Technology and Education","10.1386/jmte_00006_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081202401&doi=10.1386%2fjmte_00006_1&partnerID=40&md5=193d40ab55e69155d1e75378329d9473","Arts and Humanities Research Council",,"English",Article,"All Open Access, Green",Scopus
"We need to talk about super-recognizers Invited commentary on: Ramon, M., Bobak, A. K., & White, D. Super-recognizers: From the lab to the world and back again. British Journal of Psychology.",2019,"British Journal of Psychology","10.1111/bjop.12395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063412047&doi=10.1111%2fbjop.12395&partnerID=40&md5=cc9c2d444f5c22aa1c1e9d3ec23c8700",,"Young, A.W.; Department of Psychology, United Kingdom; email: andy.young@york.ac.uk","English",Note,"All Open Access, Green",Scopus
"Dealing with the Dead: Life as a Third-Generation Independent Funeral Director",2019,"Work, Employment and Society","10.1177/0950017018799621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059283183&doi=10.1177%2f0950017018799621&partnerID=40&md5=5cd29c7e3f1e6ae184c907102743f6c4",,"Ward, J.; University of LeicesterUnited Kingdom; email: jw704@leicester.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Martingale solutions for the stochastic nonlinear Schrödinger equation in the energy space",2019,"Probability Theory and Related Fields","10.1007/s00440-018-0882-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055968344&doi=10.1007%2fs00440-018-0882-5&partnerID=40&md5=2a268b0600b27a09af6df103b22d3662",,"Brzeźniak, Z.; Department of Mathematics, United Kingdom; email: zdzislaw.brzezniak@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Benchmarking of Halogen Bond Strength in Solution with Nickel Fluorides: Bromine versus Iodine and Perfluoroaryl versus Perfluoroalkyl Donors",2019,"Chemistry - A European Journal","10.1002/chem.201900924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067828274&doi=10.1002%2fchem.201900924&partnerID=40&md5=4d2f44be2495ad1794a203cde379ebcc","Engineering and Physical Sciences Research Council","Hunter, C.A.; Department of Chemistry, United Kingdom; email: herchelsmith.orgchem@ch.cam.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Women, philosophy and the history of philosophy*",2019,"British Journal for the History of Philosophy","10.1080/09608788.2018.1563766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064749517&doi=10.1080%2f09608788.2018.1563766&partnerID=40&md5=6dd1c682aa099f3bbd2f4dbf530c1637",,"Hutton, S.; Department of Philosophy, United Kingdom; email: sarah.hutton@york.ac.uk","English",Article,"",Scopus
