Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Re-thinking performance assessment for primary care: Opinion of the expert panel on effective ways of investing in health",2019,"European Journal of General Practice","10.1080/13814788.2018.1546284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058440570&doi=10.1080%2f13814788.2018.1546284&partnerID=40&md5=0bcb8a8791443d5ebb771df0c158a799",,"Kringos, D.; Department of Public Health, Meibergdreef 9, Netherlands; email: d.s.kringos@amc.uva.nl","English",Article,"All Open Access, Gold, Green",Scopus
"Role of the intercultural facilitator for international migrants in chilean health centres: Perspectives from four groups of key actors",2019,"Revista Peruana de Medicina Experimental y Salud Publica","10.17843/rpmesp.2019.364.4683","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078269537&doi=10.17843%2frpmesp.2019.364.4683&partnerID=40&md5=d1349c940984ddc1df47714d4be8826d",,"Sepúlveda, C.Av. Las Condes 12461, Las Condes, Region Metropolitana, Chile; email: csepulvedaastete@gmail.com","English",Article,"All Open Access, Gold",Scopus
"Developing a national musculoskeletal core capabilities framework for first point of contact practitioners",2019,"Rheumatology Advances in Practice","10.1093/rap/rkz036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075927742&doi=10.1093%2frap%2frkz036&partnerID=40&md5=41947ac80757ef644db660f60969b820","National Institute for Health and Care Research","Backhouse, M.R.; Leeds Institute of Rheumatic and Musculoskeletal Medicine, United Kingdom; email: mike.backhouse@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Mangrove dynamics and environmental changes on Koh Chang, Thailand during the last millennium",2019,"Quaternary International","10.1016/j.quaint.2019.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065424397&doi=10.1016%2fj.quaint.2019.05.011&partnerID=40&md5=9bd933e67142617ef3d22e84984b5a82","Office of the Higher Education Commission; Mahidol University; Thailand Research Fund","Punwong, P.; Faculty of Environment and Resource Studies, Salaya, Thailand; email: paramita.pun@mahidol.edu","English",Article,"",Scopus
"Relationship Between B-Vitamin Biomarkers and Dietary Intake with Apolipoprotein E є4 in Alzheimer’s Disease",2019,"Journal of Nutrition in Gerontology and Geriatrics","10.1080/21551197.2019.1590287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063583909&doi=10.1080%2f21551197.2019.1590287&partnerID=40&md5=63da9be6bbbf5d39ac0e80fa70e8a5f9",,"Naumovski, N.; Faculty of Health, Locked Bag 1, Australia; email: nenad.naumovski@canberra.edu.au","English",Article,"All Open Access, Green",Scopus
"Novel systemic therapies in atopic dermatitis: What do we need to fulfil the promise of a treatment revolution? [version 1; referees: 3 approved]",2019,"F1000Research","10.12688/f1000research.17039.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061151215&doi=10.12688%2ff1000research.17039.1&partnerID=40&md5=ab277b84da590ac01ceecbb5f415b97b","National Institute for Health Research","Alexander, H.; Unit for Population-Based Dermatology Research, United Kingdom; email: helen.2.alexander@kcl.ac.uk","English",Review,"All Open Access, Gold, Green",Scopus
"Episodes of fever in neutropenia in pediatric patients with cancer in bern, Switzerland, 1993–2012",2019,"Scientific Data","10.1038/sdata.2018.30410.1038/sdata.2018.304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060038910&doi=10.1038%2fsdata.2018.30410.1038%2fsdata.2018.304&partnerID=40&md5=5993cdb84255b564c86be2b94e17e284",,"Ammann, R.A.; Division of Pediatric Hematology/Oncology, Switzerland; email: roland.ammann@insel.ch","English",Article,"",Scopus
"Development of a novel risk prediction and risk stratification score for polycystic ovary syndrome",2019,"Clinical Endocrinology","10.1111/cen.13879","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056716785&doi=10.1111%2fcen.13879&partnerID=40&md5=2dcaff5e076666732580ae0dd595300a",,"Sathyapalan, T.; Department of Academic Diabetes, United Kingdom; email: Thozhukat.Sathyapalan@hyms.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"The Late Pleistocene faunal assemblage from Cava Muracci (Latium, Italy): Palaeoenvironmental implications for coastal central Italy during MIS 3 [Assemblage faunique du Pléistocène supérieur de Cava Muracci (Latium, Italie). Implications paléoenvironnementales pour l'Italie centrale côtière pendant le stade MIS 3]",2019,"Comptes Rendus - Palevol","10.1016/j.crpv.2018.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056004482&doi=10.1016%2fj.crpv.2018.04.006&partnerID=40&md5=7c7347df2958bf4e53ed4477201b102f","University of York; European Commission; Lemmermann Foundation; Seventh Framework Programme","Gatta, M.; University of York, United Kingdom; email: maurizio.gatta@york.ac.uk","English; French",Article,"All Open Access, Green",Scopus
"The Hong Kong Statement on Practice Research 2017: Contexts and Challenges of the Far East",2019,"Research on Social Work Practice","10.1177/1049731518779440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048891790&doi=10.1177%2f1049731518779440&partnerID=40&md5=5ad17254f0286e2b26e5ea8da88a8326","City University of New York; Hong Kong Baptist University; Hong Kong Polytechnic University","Ke, C.; Sichuan UniversityChina; email: cuikesocialwork@163.com","English",Article,"All Open Access, Bronze, Green",Scopus
"Lead-I ECG for detecting atrial fibrillation in patients attending primary care with an irregular pulse using single-time point testing: A systematic review and economic evaluation",2019,"PLoS ONE","10.1371/journal.pone.0226671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077196971&doi=10.1371%2fjournal.pone.0226671&partnerID=40&md5=57457f9f430b2cc29ded333690982618","National Institute for Health and Care Excellence; National Institute for Health Research","Duarte, R.; Liverpool Reviews and Implementation Group, United Kingdom; email: rui.duarte@liverpool.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Integrating evidence of land use and land cover change for land management policy formulation along the Kenya-Tanzania borderlands",2019,"Anthropocene","10.1016/j.ancene.2019.100228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075209679&doi=10.1016%2fj.ancene.2019.100228&partnerID=40&md5=b58dabf1bbf85fe480ec2201432355b7","Past Global Changes; Economic and Social Research Council; Leverhulme Trust; European Commission; Vetenskapsrådet","Courtney Mustaphi, C.J.; Geoecology, Switzerland; email: colin.courtney-mustaphi@unibas.ch","English",Review,"All Open Access, Green",Scopus
"Paying for efficiency: Incentivising same-day discharges in the English NHS",2019,"Journal of Health Economics","10.1016/j.jhealeco.2019.102226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072020073&doi=10.1016%2fj.jhealeco.2019.102226&partnerID=40&md5=eb651b2751b62cc5453f88f7ef2aa67d","Medical Research Council; National Institute for Health and Care Research","Gaughan, J.; Centre for Health Economics, United Kingdom; email: james.gaughan@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Relationship between general practice capitation funding and the quality of primary care in England: A cross-sectional, 3-year study",2019,"BMJ Open","10.1136/bmjopen-2019-030624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074732652&doi=10.1136%2fbmjopen-2019-030624&partnerID=40&md5=d9ae8098d4142fa5a00d4c4fc6f53342","National Institute for Health Research","L'Esperance, V.; School of Population Health and Environmental Sciences, United Kingdom; email: veline.lesperance@kcl.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Working memory and second language accent acquisition",2019,"Applied Cognitive Psychology","10.1002/acp.3554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064514727&doi=10.1002%2facp.3554&partnerID=40&md5=b6d25b23abe7bbf245ddfa120eb19fe8","University of York","Mattys, S.L.; Department of Psychology, United Kingdom; email: sven.mattys@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Imagination links with schizotypal beliefs, not with creativity or learning",2019,"British Journal of Psychology","10.1111/bjop.12369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059834715&doi=10.1111%2fbjop.12369&partnerID=40&md5=73ab981d93f788d1297021e0ed289c7c","John Templeton Foundation; Imagination Institute; Jacobs Foundation","von Stumm, S.; Department of Education, United Kingdom; email: sophie.vonstumm@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Increased Flame Retardancy of Enzymatic Functionalized PET and Nylon Fabrics via DNA Immobilization",2019,"Frontiers in Chemistry","10.3389/fchem.2019.00685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074658719&doi=10.3389%2ffchem.2019.00685&partnerID=40&md5=e2c56be346f26e478c55748fa82844b3","Horizon 2020 Framework Programme; Austrian Science Fund","Pellis, A.; Department for Agrobiotechnology (IFA-Tulln), Austria; email: alessandro.pellis@boku.ac.at","English",Article,"All Open Access, Gold, Green",Scopus
"Early pharmacological interventions for preventing post-traumatic stress disorder (PTSD): A network meta-analysis",2019,"Cochrane Database of Systematic Reviews","10.1002/14651858.CD013443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073170465&doi=10.1002%2f14651858.CD013443&partnerID=40&md5=8fac9d954de2692a39bdde56d3accb80","National Institute for Health Research; Department of Health & Social Care; National Health Insurance Service","Bertolini, F.; Department of Neurosciences, Italy; email: federico.bertolini@univr.it","English",Review,"All Open Access, Green",Scopus
"Parental occupational exposure to low-frequency magnetic fields and risk of leukaemia in the offspring: Findings from the Childhood Leukaemia International Consortium (CLIC)",2019,"Occupational and Environmental Medicine","10.1136/oemed-2019-105706","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070080522&doi=10.1136%2foemed-2019-105706&partnerID=40&md5=ec6c1bb13ab620d450bd4f1c87634fb9",,"Schüz, J.; Section of Environment and Radiation, France; email: schuzj@iarc.fr","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"A national economic and clinical model for ischemic stroke care development in Saudi Arabia: A call for change",2019,"International Journal of Stroke","10.1177/1747493019851284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066828433&doi=10.1177%2f1747493019851284&partnerID=40&md5=ebda2c3294db084c3cfe0fe5400daea4",,"Al-Senani, F.; Department of Neurology, Saudi Arabia; email: falsenani@kfmc.med.sa","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Investigating the Components of Body Image Disturbance Within Eating Disorders",2019,"Frontiers in Psychiatry","10.3389/fpsyt.2019.00635","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072887228&doi=10.3389%2ffpsyt.2019.00635&partnerID=40&md5=40501801ac0509d598484039d626e16b",,"Carey, M.; Department of Psychology, United Kingdom; email: mac541@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Can smartphone technology be used to support an effective home exercise intervention to prevent falls amongst community dwelling older adults?: The TOGETHER feasibility RCT study protocol",2019,"BMJ Open","10.1136/bmjopen-2018-028100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072387135&doi=10.1136%2fbmjopen-2018-028100&partnerID=40&md5=f1f26eabc795849c2196d7033c36b779","National Institute for Health Research","Hawley-Hague, H.; Division of Nursing Midwifery and Social Work, United Kingdom; email: helen.hawley-hague@manchester.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Safe Casting and Reliable Cusp Reconstruction Assisted by Micro-Computed Tomographic Scans of Fossil Teeth",2019,"Anatomical Record","10.1002/ar.24047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060043079&doi=10.1002%2far.24047&partnerID=40&md5=94e7936118ddc5c17decc32ff7d0bdd4","National Science Foundation; Wenner-Gren Foundation; Ohio State University; University of the Witwatersrand, Johannesburg; Natural Sciences and Engineering Research Council of Canada; Max-Planck-Institut für Evolutionäre Anthropologie","O'Hara, M.C.; Department of Anthropology, United States; email: ohara.102@osu.edu","English",Article,"All Open Access, Bronze",Scopus
"The Initial Impact of the Anatomical Society Gross Anatomy Core Syllabus for Medicine in the United Kingdom: Student and Teacher Perspectives",2019,"Anatomical Sciences Education","10.1002/ase.1826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056167441&doi=10.1002%2fase.1826&partnerID=40&md5=1f0e4211621e7c0dd6a5ccea80436d2b","Anatomical Society","Smith, C.F.; Department of Medical Education, United Kingdom; email: c.smith@bsms.ac.uk","English",Article,"All Open Access, Green",Scopus
"Internal fixation implants for intracapsular hip fractures in adults",2019,"Cochrane Database of Systematic Reviews","10.1002/14651858.CD013409.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28444438318&doi=10.1002%2f14651858.CD013409.&partnerID=40&md5=35b7c761420d234be32c3da5b64dce1f","National Institute for Health Research","Sreekanta, A.; Nuffield Department of Orthopaedics, Headley Way, United Kingdom; email: ashcanbereached@gmail.com","English",Article,"",Scopus
"Tofacitinib in the treatment of moderate-to-severe rheumatoid arthritis: a cost-effectiveness analysis compared with adalimumab in Taiwan",2019,"Journal of Medical Economics","10.1080/13696998.2019.1606813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066019649&doi=10.1080%2f13696998.2019.1606813&partnerID=40&md5=860ca3eb9d58224431df311238e60911","Pfizer; CMC Microsystems; Manitoba Beekeepers' Association; China Medical University Hospital; Taipei Medical University; National Taiwan University","Hsu, P.-N.; Graduate Institute of Immunology, No.1, Sec.1, Jen-Ai Rd, Taiwan; email: phsu8635@ntu.edu.tw","English",Article,"All Open Access, Hybrid Gold",Scopus
"Testing a support programme for opioid reduction for people with chronic non-malignant pain: The I-WOTCH randomised controlled trial protocol",2019,"BMJ Open","10.1136/bmjopen-2019-028937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070436193&doi=10.1136%2fbmjopen-2019-028937&partnerID=40&md5=6c964980915be9e614d4d4a56df6c9cd","Abbott Laboratories; Medtronic; Medical Research Council; National Institute for Health Research; Arthritis Research UK; Health Technology Assessment Programme; National Health and Medical Research Council","Sandhu, H.K.; Warwick Clinical Trials Unit, United Kingdom; email: harbinder.k.sandhu@warwick.ac.uk","English",Article,"",Scopus
